id_tabela,nome_coluna,chave,cobertura_temporal,valor
victim,ethnicity_code,N,,Not Hispanic or Latino
victim,ethnicity_code,U,,Unknown
victim,ethnicity_code,X,,Not Specified
victim,injury_code,B,,Apparent Broken Bones
victim,injury_code,G,,Gunshot Wound
victim,injury_code,I,,Possible Internal Injury
victim,injury_code,L,,Severe Laceration
victim,injury_code,M,,Minor Injury
victim,injury_code,N,,None
victim,injury_code,O,,Other Major Injury
victim,injury_code,T,,Loss of Teeth
victim,injury_code,U,,Unconscious
victim,race_code,A,,Asian
victim,race_code,AP,,"Asian, Native Hawaiian, or Other Pacific Islander"
victim,race_code,B,,Black or African American
victim,race_code,C,,Chinese
victim,race_code,I,,American Indian or Alaska Native
victim,race_code,J,,Japanese
victim,race_code,M,,Multiple
victim,race_code,NS,,Not Specified
victim,race_code,O,,Other
victim,race_code,P,,Native Hawaiian or Other Pacific Islander
victim,race_code,U,,Unknown
victim,race_code,W,,White
victim,resident_status_code,N,,Non-resident
victim,resident_status_code,R,,Resident of the locality
victim,resident_status_code,U,,Unknown
victim,sex_code,F,,Female
victim,sex_code,M,,Male
victim,sex_code,U,,Unknown
victim,sex_code,X,,Not specified
victim,sex_code,f,,Female
victim,sex_code,m,,Male
victim,sex_code,u,,Unknown
victim,victim_type_code,B,,Business
victim,victim_type_code,F,,Financial Institution
victim,victim_type_code,G,,Government
victim,victim_type_code,I,,Individual
victim,victim_type_code,L,,Law Enforcement Officer
victim,victim_type_code,O,,Other
victim,victim_type_code,R,,Religious Organization
victim,victim_type_code,S,,Society/Public
victim,victim_type_code,U,,Unknown
victim_offender_relationship,relationship_code,AQ,,Victim Was Acquaintance
victim_offender_relationship,relationship_code,BE,,Victim Was Babysittee
victim_offender_relationship,relationship_code,BG,,Victim Was Boyfriend/Girlfriend
victim_offender_relationship,relationship_code,CF,,Victim Was Child of Boyfriend or Girlfriend
victim_offender_relationship,relationship_code,CH,,Victim Was Child
victim_offender_relationship,relationship_code,CO,,Cohabitant (non-intimate relationship)
victim_offender_relationship,relationship_code,CS,,Victim Was Common-Law Spouse
victim_offender_relationship,relationship_code,EE,,Victim was Employee
victim_offender_relationship,relationship_code,ER,,Victim was Employer
victim_offender_relationship,relationship_code,FC,,Victim was Foster Child
victim_offender_relationship,relationship_code,FP,,Victim was Foster Parent
victim_offender_relationship,relationship_code,FR,,Victim Was Friend
victim_offender_relationship,relationship_code,GC,,Victim Was Grandchild
victim_offender_relationship,relationship_code,GP,,Victim Was Grandparent
victim_offender_relationship,relationship_code,HR,,Homosexual Relationship
victim_offender_relationship,relationship_code,IL,,Victim Was In-law
victim_offender_relationship,relationship_code,NE,,Victim Was Neighbor
victim_offender_relationship,relationship_code,OF,,Victim Was Other Family Member
victim_offender_relationship,relationship_code,OK,,Victim was Otherwise Known
victim_offender_relationship,relationship_code,PA,,Victim Was Parent
victim_offender_relationship,relationship_code,RU,,Relationship Unknown
victim_offender_relationship,relationship_code,SB,,Victim Was Sibling
victim_offender_relationship,relationship_code,SC,,Victim Was Stepchild
victim_offender_relationship,relationship_code,SE,,Victim Was Spouse
victim_offender_relationship,relationship_code,SP,,Victim Was Stepparent
victim_offender_relationship,relationship_code,SS,,Victim Was Stepsibling
victim_offender_relationship,relationship_code,ST,,Victim Was Stranger
victim_offender_relationship,relationship_code,VO,,Victim Was Offender
victim_offender_relationship,relationship_code,XR,,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)
victim_offender_relationship,relationship_code,XS,,Victim was Ex-Spouse
